proteinA,proteinB
prot_974,prot_1349
prot_1928,prot_16
prot_372,prot_2251
prot_1511,prot_1980
prot_775,prot_1754
prot_2036,prot_811
prot_1801,prot_2172
prot_1049,prot_2468
prot_48,prot_2351
prot_1319,prot_86
prot_1642,prot_125
prot_2378,prot_1105
prot_1551,prot_2352
prot_203,prot_1506
prot_1562,prot_1927
prot_1943,prot_1611
prot_1222,prot_1278
prot_2443,prot_1493
prot_10,prot_966
prot_1933,prot_217
prot_1738,prot_97
prot_230,prot_1764
prot_2343,prot_1281
prot_2473,prot_134
prot_194,prot_2306
prot_2034,prot_2013
prot_1571,prot_99
prot_1536,prot_735
prot_1810,prot_207
prot_2449,prot_450
prot_2450,prot_2512
prot_1,prot_1451
prot_1721,prot_2031
prot_2460,prot_653
prot_1248,prot_385
prot_2091,prot_1585
prot_1892,prot_537
prot_2304,prot_573
prot_1572,prot_534
prot_547,prot_536
prot_181,prot_1924
prot_585,prot_26
prot_919,prot_343
prot_637,prot_1503
prot_1509,prot_2068
prot_163,prot_935
prot_2395,prot_915
prot_843,prot_535
prot_2440,prot_1390
prot_740,prot_358
prot_1863,prot_174
prot_636,prot_365
prot_2225,prot_1300
prot_113,prot_2166
prot_2318,prot_1146
prot_1958,prot_2439
prot_31,prot_2310
prot_1142,prot_1487
prot_164,prot_288
prot_518,prot_927
prot_1904,prot_2323
prot_377,prot_321
prot_38,prot_287
prot_1086,prot_2050
prot_1213,prot_1474
prot_516,prot_1106
prot_333,prot_1321
prot_2354,prot_1784
prot_784,prot_2185
prot_2481,prot_1437
prot_1726,prot_305
prot_1499,prot_665
prot_644,prot_2277
prot_2514,prot_1883
prot_510,prot_1677
prot_2241,prot_1176
prot_2451,prot_2206
prot_1638,prot_477
prot_2208,prot_1131
prot_1939,prot_2083
prot_363,prot_1608
prot_1039,prot_2464
prot_332,prot_2128
prot_2270,prot_273
prot_1597,prot_2194
prot_84,prot_2344
prot_918,prot_804
prot_917,prot_1851
prot_1532,prot_1671
prot_2066,prot_1073
prot_1258,prot_531
prot_155,prot_1558
prot_28,prot_2308
prot_252,prot_351
prot_750,prot_2133
prot_2517,prot_1159
prot_676,prot_2057
prot_2407,prot_96
prot_1438,prot_1323
prot_246,prot_697
prot_1254,prot_1664
prot_2388,prot_1107
prot_1788,prot_1668
prot_836,prot_587
prot_667,prot_1663
prot_154,prot_1032
prot_2070,prot_114
prot_482,prot_2020
prot_329,prot_12
prot_143,prot_2423
prot_285,prot_2315
prot_1747,prot_234
prot_1978,prot_1830
prot_977,prot_1666
prot_1408,prot_1834
prot_30,prot_2081
prot_905,prot_1530
prot_502,prot_379
prot_2311,prot_1957
prot_422,prot_2032
prot_1346,prot_2147
prot_472,prot_378
prot_643,prot_1040
prot_1702,prot_2408
prot_1351,prot_1500
prot_222,prot_2180
prot_393,prot_1470
prot_1476,prot_611
prot_1479,prot_2100
prot_2386,prot_1485
prot_1707,prot_1981
prot_424,prot_1431
prot_1618,prot_1469
prot_352,prot_40
prot_1992,prot_1088
prot_948,prot_715
prot_1234,prot_19
prot_1917,prot_845
prot_2234,prot_877
prot_1548,prot_1621
prot_768,prot_728
prot_1629,prot_1460
prot_204,prot_1517
prot_2033,prot_1286
prot_1140,prot_694
prot_189,prot_880
prot_664,prot_484
prot_884,prot_337
prot_2328,prot_1889
prot_584,prot_446
prot_546,prot_1210
prot_1884,prot_1170
prot_2332,prot_1826
prot_1578,prot_2224
prot_123,prot_829
prot_1339,prot_1960
prot_2483,prot_496
prot_1261,prot_1194
prot_1812,prot_2339
prot_1357,prot_1288
prot_1720,prot_2382
prot_15,prot_107
prot_1931,prot_886
prot_1911,prot_474
prot_1792,prot_454
prot_468,prot_2011
prot_338,prot_126
prot_2529,prot_1591
prot_2074,prot_1750
prot_2348,prot_1793
prot_1610,prot_473
prot_1693,prot_1045
prot_280,prot_2320
prot_2289,prot_3
prot_1902,prot_1244
prot_2126,prot_195
prot_167,prot_1842
prot_1815,prot_223
prot_75,prot_1266
prot_874,prot_1973
prot_1787,prot_1118
prot_420,prot_495
prot_2184,prot_439
prot_974,prot_2018
prot_1928,prot_1247
prot_372,prot_1780
prot_1511,prot_296
prot_775,prot_631
prot_2036,prot_1870
prot_1801,prot_1405
prot_1049,prot_1691
prot_48,prot_1466
prot_1319,prot_1861
prot_1642,prot_858
prot_2378,prot_2444
prot_1551,prot_652
prot_203,prot_2307
prot_1562,prot_318
prot_1222,prot_1442
prot_2443,prot_2400
prot_10,prot_220
prot_1933,prot_279
prot_1738,prot_2204
prot_230,prot_2095
prot_2473,prot_1099
prot_194,prot_972
prot_2034,prot_390
prot_1571,prot_519
prot_1810,prot_1786
prot_2449,prot_931
prot_2450,prot_1930
prot_817,prot_1652
prot_272,prot_1126
prot_1,prot_1802
prot_1721,prot_1379
prot_2460,prot_1287
prot_1248,prot_1816
prot_2091,prot_2355
prot_1892,prot_449
prot_2304,prot_1756
prot_1572,prot_627
prot_547,prot_506
prot_181,prot_1854
prot_585,prot_2469
prot_919,prot_1137
prot_637,prot_783
prot_1509,prot_1773
prot_163,prot_1450
prot_2395,prot_1348
prot_843,prot_876
prot_2440,prot_1038
prot_740,prot_1317
prot_1863,prot_1868
prot_636,prot_1502
prot_2225,prot_1067
prot_113,prot_2262
prot_2318,prot_214
prot_2288,prot_1135
prot_1958,prot_835
prot_31,prot_1704
prot_1142,prot_2093
prot_660,prot_861
prot_164,prot_1414
prot_518,prot_315
prot_1904,prot_1204
prot_377,prot_1599
prot_38,prot_2087
prot_1086,prot_1684
prot_1213,prot_1996
prot_516,prot_196
prot_333,prot_1938
prot_2354,prot_605
prot_784,prot_2493
prot_2481,prot_1813
prot_1499,prot_36
prot_644,prot_2119
prot_2514,prot_168
prot_510,prot_2228
prot_2241,prot_2466
prot_2451,prot_1903
prot_1638,prot_1795
prot_2208,prot_2051
prot_1939,prot_2349
prot_363,prot_471
prot_1039,prot_1895
prot_332,prot_2260
prot_2270,prot_2125
prot_1777,prot_2244
prot_1005,prot_2242
prot_1597,prot_2006
prot_84,prot_421
prot_918,prot_282
prot_917,prot_128
prot_1532,prot_2064
prot_2066,prot_1988
prot_1258,prot_1733
prot_155,prot_1240
prot_28,prot_2232
prot_252,prot_1762
prot_750,prot_1617
prot_2517,prot_193
prot_676,prot_2401
prot_2407,prot_1734
prot_1438,prot_1347
prot_246,prot_2014
prot_1254,prot_929
prot_2388,prot_1824
prot_1788,prot_185
prot_836,prot_1498
prot_667,prot_120
prot_154,prot_2376
prot_2070,prot_2505
prot_482,prot_1113
prot_329,prot_229
prot_143,prot_1071
prot_285,prot_1995
prot_1747,prot_331
prot_1978,prot_466
prot_1087,prot_1481
prot_1408,prot_1888
prot_30,prot_1447
prot_905,prot_2362
prot_502,prot_1304
prot_2311,prot_344
prot_422,prot_1275
prot_1346,prot_1700
prot_472,prot_410
prot_643,prot_1929
prot_1702,prot_413
prot_1351,prot_2419
prot_1173,prot_1974
prot_222,prot_714
prot_393,prot_2192
prot_1476,prot_1299
prot_1479,prot_304
prot_1707,prot_1092
prot_424,prot_2062
prot_1618,prot_522
prot_352,prot_1613
prot_1992,prot_294
prot_948,prot_2379
prot_1234,prot_1307
prot_1917,prot_475
prot_2234,prot_2151
prot_1548,prot_2510
prot_768,prot_341
prot_1629,prot_311
prot_2033,prot_963
prot_1140,prot_1259
prot_189,prot_814
prot_664,prot_1648
prot_884,prot_1130
prot_2328,prot_630
prot_584,prot_1921
prot_546,prot_402
prot_1884,prot_1771
prot_2332,prot_386
prot_1578,prot_1444
prot_123,prot_1094
prot_1339,prot_2297
prot_2483,prot_530
prot_1261,prot_414
prot_1812,prot_882
prot_1357,prot_1942
prot_1720,prot_219
prot_15,prot_1292
prot_1931,prot_2317
prot_1911,prot_641
prot_1792,prot_1682
prot_468,prot_44
prot_338,prot_1676
prot_2529,prot_442
prot_2074,prot_1189
prot_2348,prot_13
prot_1610,prot_226
prot_1693,prot_1831
prot_280,prot_1193
prot_2289,prot_2229
prot_1269,prot_1508
prot_1902,prot_102
prot_2126,prot_1640
prot_167,prot_1183
prot_1815,prot_934
prot_75,prot_2187
prot_874,prot_1872
prot_1787,prot_1356
prot_420,prot_541
prot_2184,prot_1080
prot_974,prot_2530
prot_1928,prot_1862
prot_372,prot_445
prot_1511,prot_834
prot_775,prot_2377
prot_2036,prot_1546
prot_1801,prot_912
prot_1049,prot_1670
prot_48,prot_2163
prot_1319,prot_139
prot_1642,prot_2485
prot_2378,prot_2370
prot_1551,prot_2314
prot_203,prot_1950
prot_1562,prot_376
prot_1943,prot_2156
prot_1222,prot_1120
prot_2443,prot_1305
prot_10,prot_2132
prot_1933,prot_264
prot_1738,prot_1937
prot_230,prot_1869
prot_2343,prot_1391
prot_2473,prot_520
prot_2034,prot_651
prot_1571,prot_1297
prot_1536,prot_1116
prot_1810,prot_53
prot_2449,prot_27
prot_2450,prot_2327
prot_817,prot_1042
prot_272,prot_649
prot_1,prot_2292
prot_1721,prot_345
prot_2460,prot_302
prot_1248,prot_1898
prot_2091,prot_1289
prot_1892,prot_1366
prot_2304,prot_2467
prot_1572,prot_1776
prot_547,prot_1179
prot_181,prot_842
prot_585,prot_1983
prot_919,prot_317
prot_637,prot_2004
prot_1509,prot_221
prot_163,prot_156
prot_2395,prot_1392
prot_843,prot_478
prot_2440,prot_1122
prot_740,prot_1062
prot_1863,prot_415
prot_636,prot_1850
prot_991,prot_1850
prot_556,prot_415
prot_1000,prot_1062
prot_1849,prot_1122
prot_1271,prot_478
prot_684,prot_1392
prot_940,prot_156
prot_1066,prot_221
prot_993,prot_2004
prot_2123,prot_317
prot_997,prot_1983
prot_738,prot_842
prot_2486,prot_1179
prot_980,prot_1776
prot_925,prot_2467
prot_1486,prot_1366
prot_999,prot_1289
prot_979,prot_1898
prot_565,prot_302
prot_2496,prot_345
prot_2416,prot_2292
prot_749,prot_649
prot_1455,prot_1042
prot_1439,prot_2327
prot_1018,prot_27
prot_976,prot_53
prot_992,prot_1116
prot_1004,prot_1297
prot_1161,prot_651
prot_994,prot_1765
prot_1284,prot_520
prot_2197,prot_1391
prot_892,prot_1869
prot_911,prot_264
prot_847,prot_2132
prot_956,prot_1305
prot_1027,prot_1120
prot_43,prot_2156
prot_770,prot_376
prot_2059,prot_1950
prot_1338,prot_2314
prot_782,prot_2370
prot_1371,prot_2485
prot_1002,prot_139
prot_2026,prot_2163
prot_597,prot_1670
prot_579,prot_912
prot_1006,prot_1546
prot_1003,prot_2377
prot_557,prot_834
prot_553,prot_445
prot_981,prot_1862
prot_1023,prot_2530
prot_46,prot_1080
prot_1803,prot_541
prot_1279,prot_1872
prot_1025,prot_2187
prot_973,prot_934
prot_1123,prot_1183
prot_1026,prot_1640
prot_552,prot_102
prot_1352,prot_1508
prot_569,prot_2229
prot_807,prot_1193
prot_588,prot_1831
prot_2023,prot_226
prot_594,prot_13
prot_891,prot_1189
prot_1446,prot_442
prot_1343,prot_1676
prot_1464,prot_44
prot_1630,prot_641
prot_1979,prot_2317
prot_175,prot_1292
prot_663,prot_219
prot_2002,prot_1942
prot_1923,prot_882
prot_2003,prot_414
prot_959,prot_530
prot_1014,prot_2297
prot_2239,prot_1094
prot_2120,prot_1444
prot_1688,prot_386
prot_1051,prot_1771
prot_965,prot_402
prot_2303,prot_1921
prot_975,prot_630
prot_950,prot_1130
prot_2490,prot_1648
prot_962,prot_814
prot_560,prot_1259
prot_2136,prot_963
prot_1030,prot_2188
prot_813,prot_311
prot_730,prot_341
prot_990,prot_2510
prot_930,prot_2151
prot_2079,prot_475
prot_1001,prot_1307
prot_550,prot_2379
prot_2374,prot_294
prot_1899,prot_1613
prot_1221,prot_522
prot_2375,prot_2062
prot_1969,prot_1092
prot_1016,prot_2356
prot_2243,prot_304
prot_1155,prot_1299
prot_1964,prot_2192
prot_2271,prot_714
prot_1990,prot_1974
prot_2190,prot_2419
prot_902,prot_413
prot_116,prot_1929
prot_485,prot_410
prot_1141,prot_1700
prot_761,prot_1275
prot_1403,prot_344
prot_1031,prot_1304
prot_1017,prot_2362
prot_1876,prot_1447
prot_590,prot_1888
prot_995,prot_1481
prot_2127,prot_153
prot_1452,prot_466
prot_1007,prot_1587
prot_989,prot_331
prot_991,prot_1995
prot_556,prot_1071
prot_1000,prot_229
prot_1849,prot_1113
prot_1271,prot_2505
prot_684,prot_2376
prot_940,prot_120
prot_1066,prot_1498
prot_2123,prot_1824
prot_997,prot_929
prot_738,prot_2014
prot_2486,prot_1347
prot_980,prot_1734
prot_925,prot_2401
prot_1486,prot_193
prot_999,prot_1617
prot_979,prot_1762
prot_565,prot_2232
prot_2496,prot_1240
prot_2416,prot_1733
prot_749,prot_1988
prot_1455,prot_2064
prot_1439,prot_128
prot_1018,prot_282
prot_976,prot_421
prot_992,prot_2006
prot_1004,prot_2242
prot_1161,prot_2244
prot_994,prot_2125
prot_1284,prot_2260
prot_2197,prot_1895
prot_892,prot_471
prot_2174,prot_2349
prot_911,prot_2051
prot_847,prot_1795
prot_956,prot_1903
prot_1027,prot_2466
prot_43,prot_2228
prot_770,prot_168
prot_2059,prot_2119
prot_1338,prot_36
prot_782,prot_101
prot_1371,prot_1813
prot_1002,prot_2493
prot_2026,prot_605
prot_579,prot_196
prot_1006,prot_1996
prot_1003,prot_1684
prot_557,prot_2087
prot_553,prot_1599
prot_981,prot_1204
prot_1023,prot_315
prot_46,prot_1414
prot_1803,prot_861
prot_1827,prot_2093
prot_1279,prot_1704
prot_1025,prot_835
prot_973,prot_1135
prot_1026,prot_2262
prot_552,prot_1067
prot_1352,prot_1502
prot_569,prot_1868
prot_807,prot_1317
prot_588,prot_1038
prot_2023,prot_876
prot_594,prot_1348
prot_891,prot_1450
prot_1446,prot_1773
prot_1343,prot_783
prot_1464,prot_1137
prot_1630,prot_1854
prot_1979,prot_506
prot_175,prot_627
prot_663,prot_1756
prot_2002,prot_449
prot_1923,prot_2355
prot_2003,prot_1816
prot_959,prot_1287
prot_1014,prot_1379
prot_2239,prot_1802
prot_2120,prot_1126
prot_1688,prot_1652
prot_1051,prot_1930
prot_965,prot_931
prot_2303,prot_1786
prot_975,prot_793
prot_950,prot_519
prot_2490,prot_390
prot_962,prot_972
prot_560,prot_1099
prot_2136,prot_2313
prot_1030,prot_2095
prot_813,prot_2204
prot_730,prot_279
prot_990,prot_220
prot_930,prot_2400
prot_2079,prot_1442
prot_1001,prot_1514
prot_550,prot_318
prot_2374,prot_2307
prot_1899,prot_652
prot_1221,prot_2444
prot_2375,prot_858
prot_1969,prot_1861
prot_1016,prot_1466
prot_2243,prot_1691
prot_1155,prot_1405
prot_1964,prot_1870
prot_2271,prot_631
prot_1990,prot_296
prot_2190,prot_1780
prot_902,prot_1247
prot_116,prot_2018
prot_485,prot_439
prot_1141,prot_495
prot_761,prot_1118
prot_1403,prot_1973
prot_1031,prot_1266
prot_1017,prot_223
prot_1876,prot_1842
prot_590,prot_195
prot_995,prot_1244
prot_1452,prot_3
prot_1007,prot_2320
prot_989,prot_1045
prot_991,prot_473
prot_556,prot_1793
prot_1000,prot_1750
prot_1849,prot_1591
prot_1271,prot_126
prot_684,prot_2011
prot_940,prot_454
prot_1066,prot_474
prot_2123,prot_107
prot_997,prot_2382
prot_738,prot_1288
prot_2486,prot_2339
prot_980,prot_1194
prot_925,prot_496
prot_1486,prot_1960
prot_999,prot_829
prot_979,prot_2224
prot_565,prot_1826
prot_2496,prot_1170
prot_2416,prot_1210
prot_749,prot_446
prot_1455,prot_1889
prot_1439,prot_337
prot_1018,prot_484
prot_976,prot_880
prot_992,prot_694
prot_1004,prot_1286
prot_1161,prot_1517
prot_994,prot_1460
prot_1284,prot_728
prot_2197,prot_1621
prot_892,prot_877
prot_2174,prot_845
prot_911,prot_19
prot_847,prot_715
prot_956,prot_1088
prot_1027,prot_40
prot_43,prot_1469
prot_770,prot_1431
prot_2059,prot_1981
prot_1338,prot_1485
prot_782,prot_2100
prot_1371,prot_611
prot_1002,prot_1470
prot_2026,prot_2180
prot_597,prot_1987
prot_579,prot_1500
prot_1006,prot_2408
prot_1003,prot_1040
prot_557,prot_378
prot_553,prot_2147
prot_981,prot_2032
prot_1023,prot_1957
prot_46,prot_379
prot_1803,prot_1530
prot_1827,prot_2081
prot_1279,prot_1834
prot_1025,prot_2143
prot_973,prot_1666
prot_1123,prot_1830
prot_1026,prot_2110
prot_552,prot_234
prot_1352,prot_2315
prot_569,prot_2423
prot_807,prot_12
prot_588,prot_2020
prot_2023,prot_114
prot_594,prot_1032
prot_891,prot_1663
prot_1446,prot_587
prot_1343,prot_1668
prot_1464,prot_1107
prot_1630,prot_697
prot_1979,prot_1323
prot_175,prot_96
prot_663,prot_2057
prot_2002,prot_1159
prot_1923,prot_2133
prot_2003,prot_351
prot_959,prot_2308
prot_1014,prot_1558
prot_2239,prot_531
prot_2120,prot_1073
prot_1688,prot_1671
prot_1051,prot_1851
prot_965,prot_804
prot_2303,prot_2344
prot_975,prot_2194
prot_990,prot_477
prot_930,prot_2206
prot_2079,prot_1176
prot_1001,prot_1677
prot_550,prot_1883
prot_2374,prot_2277
prot_1899,prot_665
prot_1221,prot_305
prot_2375,prot_1437
prot_1969,prot_2185
prot_1016,prot_1784
prot_2243,prot_1321
prot_1155,prot_1106
prot_1964,prot_1474
prot_2271,prot_2050
prot_1990,prot_287
prot_2190,prot_321
prot_902,prot_2323
prot_116,prot_927
prot_485,prot_288
prot_1141,prot_284
prot_761,prot_1487
prot_1403,prot_2310
prot_1031,prot_2439
prot_1017,prot_2506
prot_1876,prot_1146
prot_590,prot_2166
prot_995,prot_1300
prot_2127,prot_365
prot_1452,prot_174
prot_1007,prot_358
prot_989,prot_1390
prot_991,prot_535
prot_556,prot_915
prot_1000,prot_935
prot_1849,prot_2068
prot_1271,prot_1503
prot_684,prot_343
prot_940,prot_26
prot_1066,prot_1924
prot_2123,prot_534
prot_997,prot_573
prot_738,prot_537
prot_2486,prot_1585
prot_980,prot_385
prot_925,prot_653
prot_1486,prot_2031
prot_999,prot_1451
prot_979,prot_1593
prot_565,prot_2410
prot_2496,prot_2512
prot_2416,prot_450
prot_749,prot_207
prot_1455,prot_735
prot_1439,prot_99
prot_1018,prot_2013
prot_976,prot_2306
prot_992,prot_134
prot_1004,prot_1281
prot_1161,prot_1764
prot_994,prot_97
prot_1284,prot_217
prot_2197,prot_966
prot_892,prot_1493
prot_2174,prot_1278
prot_911,prot_1611
prot_847,prot_1927
prot_956,prot_1506
prot_1027,prot_2352
prot_43,prot_1105
prot_770,prot_125
prot_2059,prot_86
prot_1338,prot_2351
prot_782,prot_2468
prot_1371,prot_2172
prot_1002,prot_811
prot_2026,prot_1754
prot_597,prot_1980
prot_579,prot_2251
prot_1006,prot_16
prot_1003,prot_1349
prot_557,prot_2470
prot_553,prot_430
prot_981,prot_2227
prot_1023,prot_1751
prot_46,prot_104
prot_1803,prot_1647
prot_1827,prot_1745
prot_1279,prot_1644
prot_1025,prot_1398
prot_973,prot_1998
prot_1123,prot_539
prot_1026,prot_2524
prot_552,prot_559
prot_1352,prot_1590
prot_569,prot_2446
prot_807,prot_683
prot_588,prot_1472
prot_2023,prot_1740
prot_594,prot_1225
prot_891,prot_1770
prot_1446,prot_2282
prot_1343,prot_498
prot_1464,prot_269
prot_1630,prot_2008
prot_1979,prot_1768
prot_175,prot_2248
prot_663,prot_8
prot_2002,prot_397
prot_2003,prot_147
prot_959,prot_1057
prot_1014,prot_2479
prot_2239,prot_319
prot_2120,prot_629
prot_1688,prot_1846
prot_1051,prot_648
prot_965,prot_1623
prot_2303,prot_2429
prot_975,prot_1539
prot_950,prot_983
prot_2490,prot_1989
prot_962,prot_1034
prot_560,prot_701
prot_2136,prot_2052
prot_1030,prot_91
prot_813,prot_654
prot_730,prot_2195
prot_990,prot_1632
prot_930,prot_1724
prot_2079,prot_1093
prot_1001,prot_2139
prot_550,prot_1495
prot_2374,prot_1550
prot_1899,prot_464
prot_1221,prot_1845
prot_2375,prot_21
prot_1016,prot_89
prot_2243,prot_998
prot_1155,prot_2463
prot_1964,prot_2269
prot_2271,prot_68
prot_1990,prot_237
prot_2190,prot_1543
prot_902,prot_130
prot_116,prot_844
prot_485,prot_2039
prot_1141,prot_55
prot_761,prot_2000
prot_1403,prot_2060
prot_1031,prot_1588
prot_1017,prot_890
prot_1876,prot_2412
prot_590,prot_111
prot_995,prot_686
prot_2127,prot_470
prot_1452,prot_2223
prot_1007,prot_2396
prot_989,prot_98
prot_991,prot_1174
prot_556,prot_434
prot_1000,prot_1342
prot_1849,prot_208
prot_1271,prot_2477
prot_684,prot_70
prot_940,prot_2406
prot_1066,prot_785
prot_2123,prot_1710
prot_997,prot_212
prot_738,prot_297
prot_2486,prot_713
prot_980,prot_2404
prot_925,prot_1596
prot_1486,prot_1961
prot_999,prot_769
prot_979,prot_98
prot_565,prot_2396
prot_2496,prot_2223
prot_2416,prot_470
prot_749,prot_686
prot_1455,prot_111
prot_1439,prot_2412
prot_1018,prot_890
prot_976,prot_1588
prot_992,prot_2060
prot_1004,prot_2000
prot_1161,prot_55
prot_994,prot_2039
prot_1284,prot_844
prot_2197,prot_130
prot_892,prot_1543
prot_2174,prot_237
prot_911,prot_68
prot_847,prot_2269
prot_956,prot_2463
prot_1027,prot_998
prot_43,prot_89
prot_770,prot_692
prot_2059,prot_21
prot_1338,prot_1845
prot_782,prot_464
prot_1371,prot_1550
prot_1002,prot_1495
prot_2026,prot_2139
prot_597,prot_1093
prot_579,prot_1724
prot_1006,prot_1632
prot_1003,prot_2195
prot_557,prot_654
prot_553,prot_91
prot_981,prot_2052
prot_1023,prot_701
prot_46,prot_1034
prot_1803,prot_1989
prot_1827,prot_983
prot_1279,prot_1539
prot_1025,prot_2429
prot_973,prot_1623
prot_1123,prot_648
prot_1026,prot_1846
prot_552,prot_629
prot_1352,prot_319
prot_569,prot_2479
prot_807,prot_1057
prot_588,prot_147
prot_2023,prot_515
prot_594,prot_397
prot_891,prot_8
prot_1446,prot_2248
prot_1343,prot_1768
prot_1464,prot_2008
prot_1473,prot_646
prot_1630,prot_269
prot_1979,prot_498
prot_175,prot_2282
prot_663,prot_1770
prot_2002,prot_1225
prot_1923,prot_1740
prot_2003,prot_1472
prot_959,prot_683
prot_1014,prot_2446
prot_2239,prot_1590
prot_2120,prot_559
prot_1688,prot_2524
prot_1051,prot_539
prot_965,prot_1998
prot_2303,prot_1398
prot_975,prot_1644
prot_950,prot_1745
prot_2490,prot_1647
prot_962,prot_104
prot_560,prot_1751
prot_2136,prot_2227
prot_1030,prot_430
prot_730,prot_1349
prot_990,prot_16
prot_930,prot_2251
prot_2079,prot_1980
prot_1001,prot_1754
prot_550,prot_811
prot_2374,prot_2172
prot_1899,prot_2468
prot_1221,prot_2351
prot_2375,prot_86
prot_1969,prot_125
prot_1016,prot_1105
prot_2243,prot_2352
prot_1155,prot_1506
prot_1964,prot_1927
prot_2271,prot_1611
prot_1990,prot_1278
prot_2190,prot_1493
prot_902,prot_966
prot_116,prot_217
prot_485,prot_97
prot_1141,prot_1764
prot_761,prot_1281
prot_1403,prot_134
prot_1031,prot_2306
prot_1017,prot_2013
prot_1876,prot_99
prot_590,prot_735
prot_995,prot_207
prot_2127,prot_450
prot_1452,prot_2512
prot_1007,prot_2410
prot_989,prot_1593
prot_991,prot_1451
prot_556,prot_2031
prot_1000,prot_653
prot_1849,prot_385
prot_1271,prot_1585
prot_684,prot_537
prot_940,prot_573
prot_1066,prot_534
prot_993,prot_536
prot_997,prot_26
prot_2486,prot_1503
prot_980,prot_2068
prot_925,prot_935
prot_1486,prot_915
prot_999,prot_535
prot_979,prot_1390
prot_2416,prot_365
prot_1455,prot_2166
prot_1439,prot_1146
prot_1018,prot_2506
prot_1004,prot_1487
prot_1161,prot_284
prot_994,prot_288
prot_1284,prot_927
prot_2197,prot_2323
prot_2174,prot_287
prot_911,prot_2050
prot_847,prot_1474
prot_956,prot_1106
prot_1027,prot_1321
prot_43,prot_1784
prot_770,prot_2185
prot_2059,prot_1437
prot_1338,prot_305
prot_782,prot_665
prot_1371,prot_2277
prot_1002,prot_1883
prot_2026,prot_1677
prot_597,prot_1176
prot_579,prot_2206
prot_1006,prot_477
prot_1003,prot_1131
prot_557,prot_2083
prot_553,prot_1608
prot_981,prot_2464
prot_1023,prot_2128
prot_46,prot_273
prot_1803,prot_827
prot_1827,prot_1711
prot_1279,prot_2194
prot_1025,prot_2344
prot_973,prot_804
prot_1123,prot_1851
prot_1026,prot_1671
prot_552,prot_1073
prot_1352,prot_531
prot_569,prot_1558
prot_807,prot_2308
prot_588,prot_351
prot_2023,prot_2133
prot_594,prot_1159
prot_891,prot_2057
prot_1446,prot_96
prot_1343,prot_1323
prot_1464,prot_697
prot_1473,prot_1664
prot_1630,prot_1107
prot_1979,prot_1668
prot_175,prot_587
prot_663,prot_1663
prot_2002,prot_1032
prot_1923,prot_114
prot_2003,prot_2020
prot_959,prot_12
prot_1014,prot_2423
prot_2239,prot_2315
prot_2120,prot_234
prot_1688,prot_2110
prot_1051,prot_1830
prot_965,prot_1666
prot_2303,prot_2143
prot_975,prot_1834
prot_950,prot_2081
prot_2490,prot_1530
prot_962,prot_379
prot_560,prot_1957
prot_2136,prot_2032
prot_1030,prot_2147
prot_813,prot_378
prot_730,prot_1040
prot_990,prot_2408
prot_930,prot_1500
prot_2079,prot_1987
prot_1001,prot_2180
prot_550,prot_1470
prot_2374,prot_611
prot_1899,prot_2100
prot_1221,prot_1485
prot_2375,prot_1981
prot_1969,prot_1431
prot_1016,prot_1469
prot_1964,prot_715
prot_2271,prot_19
prot_1990,prot_845
prot_2190,prot_877
prot_902,prot_1621
prot_116,prot_728
prot_485,prot_1460
prot_1141,prot_1517
prot_761,prot_1286
prot_1403,prot_694
prot_1031,prot_880
prot_1017,prot_484
prot_1876,prot_337
prot_590,prot_1889
prot_995,prot_446
prot_2127,prot_1210
prot_1452,prot_1170
prot_1007,prot_1826
prot_989,prot_2224
prot_991,prot_829
prot_556,prot_1960
prot_1000,prot_496
prot_1849,prot_1194
prot_1271,prot_2339
prot_684,prot_1288
prot_940,prot_2382
prot_1066,prot_107
prot_993,prot_886
prot_2123,prot_474
prot_997,prot_454
prot_738,prot_2011
prot_2486,prot_126
prot_980,prot_1591
prot_925,prot_1750
prot_999,prot_473
prot_979,prot_1045
prot_565,prot_2320
prot_2496,prot_3
prot_2416,prot_1732
prot_749,prot_1244
prot_1455,prot_195
prot_1439,prot_1842
prot_1018,prot_223
prot_976,prot_1266
prot_992,prot_1973
prot_1004,prot_1118
prot_1161,prot_495
prot_994,prot_439
prot_1284,prot_2018
prot_2197,prot_1247
prot_892,prot_1780
prot_2174,prot_296
prot_911,prot_631
prot_847,prot_1870
prot_956,prot_1405
prot_1027,prot_1691
prot_43,prot_1466
prot_770,prot_1861
prot_2059,prot_858
prot_1338,prot_2444
prot_782,prot_652
prot_1371,prot_2307
prot_1002,prot_318
prot_2026,prot_1514
prot_597,prot_1442
prot_579,prot_2400
prot_1006,prot_220
prot_1003,prot_279
prot_557,prot_2204
prot_553,prot_2095
prot_981,prot_2313
prot_1023,prot_1099
prot_46,prot_972
prot_1803,prot_390
prot_1827,prot_519
prot_1279,prot_793
prot_973,prot_931
prot_1123,prot_1930
prot_1026,prot_1652
prot_552,prot_1126
prot_1352,prot_1802
prot_569,prot_1379
prot_807,prot_1287
prot_588,prot_1816
prot_2023,prot_2355
prot_594,prot_449
prot_891,prot_1756
prot_1446,prot_627
prot_1343,prot_506
prot_1464,prot_1854
prot_1473,prot_2469
prot_1630,prot_1137
prot_1979,prot_783
prot_175,prot_1773
prot_663,prot_1450
prot_2002,prot_1348
prot_1923,prot_876
prot_2003,prot_1038
prot_959,prot_1317
prot_1014,prot_1868
