proteinA,proteinB
prot_927,prot_1605
prot_8,prot_852
prot_244,prot_199
prot_1471,prot_199
prot_1246,prot_1431
prot_1981,prot_1025
prot_1981,prot_1319
prot_864,prot_1981
prot_1981,prot_2159
prot_1981,prot_973
prot_1981,prot_2117
prot_1981,prot_298
prot_1522,prot_1981
prot_1291,prot_1981
prot_1981,prot_870
prot_1815,prot_1981
prot_251,prot_1981
prot_10,prot_1981
prot_696,prot_1981
prot_319,prot_2404
prot_319,prot_865
prot_319,prot_645
prot_319,prot_1642
prot_319,prot_1876
prot_50,prot_319
prot_1663,prot_1485
prot_2100,prot_397
prot_772,prot_397
prot_2378,prot_1441
prot_2378,prot_1961
prot_434,prot_2378
prot_1612,prot_494
prot_2060,prot_1034
prot_2060,prot_297
prot_2502,prot_2060
prot_2527,prot_888
prot_888,prot_677
prot_1559,prot_888
prot_1681,prot_2340
prot_173,prot_611
prot_1677,prot_611
prot_1470,prot_958
prot_1217,prot_958
prot_2111,prot_744
prot_855,prot_744
prot_2008,prot_744
prot_50,prot_744
prot_373,prot_744
prot_744,prot_1946
prot_1551,prot_2432
prot_1520,prot_2432
prot_1217,prot_2432
prot_740,prot_2432
prot_1162,prot_1669
prot_309,prot_1022
prot_2528,prot_309
prot_897,prot_309
prot_309,prot_984
prot_1008,prot_1951
prot_1951,prot_1372
prot_544,prot_1951
prot_203,prot_1951
prot_72,prot_741
prot_1515,prot_2195
prot_1562,prot_10
prot_1536,prot_327
prot_722,prot_815
prot_1262,prot_2267
prot_2365,prot_2296
prot_412,prot_1203
prot_412,prot_941
prot_412,prot_2145
prot_1203,prot_941
prot_1203,prot_2145
prot_941,prot_2145
prot_1943,prot_1222
prot_2157,prot_2443
prot_10,prot_340
prot_340,prot_1804
prot_1922,prot_2145
prot_1954,prot_2180
prot_1926,prot_2359
prot_1926,prot_1313
prot_688,prot_686
prot_708,prot_688
prot_1780,prot_1495
prot_1780,prot_2143
prot_1780,prot_1550
prot_1780,prot_1865
prot_208,prot_1745
prot_1647,prot_1745
prot_434,prot_1745
prot_2176,prot_1745
prot_90,prot_1745
prot_2162,prot_1081
prot_613,prot_32
prot_1677,prot_145
prot_145,prot_1863
prot_211,prot_70
prot_211,prot_2477
prot_208,prot_211
prot_1270,prot_211
prot_211,prot_1256
prot_686,prot_211
prot_211,prot_785
prot_708,prot_211
prot_211,prot_2195
prot_665,prot_1267
prot_1267,prot_1987
prot_1267,prot_697
prot_1267,prot_289
prot_2408,prot_1738
prot_1194,prot_2339
prot_1194,prot_1960
prot_2045,prot_1194
prot_1194,prot_2050
prot_1194,prot_496
prot_2339,prot_287
prot_2339,prot_1960
prot_2339,prot_2050
prot_2339,prot_496
prot_703,prot_7
prot_7,prot_2315
prot_272,prot_7
prot_703,prot_430
prot_703,prot_212
prot_390,prot_587
prot_390,prot_288
prot_1487,prot_390
prot_177,prot_2045
prot_1931,prot_1724
prot_1732,prot_1931
prot_1107,prot_1931
prot_719,prot_1931
prot_1090,prot_1931
prot_2122,prot_17
prot_1944,prot_17
prot_241,prot_2366
prot_1040,prot_2366
prot_2103,prot_2366
prot_1767,prot_2366
prot_1821,prot_2366
prot_378,prot_2147
prot_2092,prot_2147
prot_125,prot_2251
prot_2251,prot_1980
prot_1754,prot_2251
prot_2251,prot_491
prot_1188,prot_2122
prot_2122,prot_1619
prot_2122,prot_2067
prot_1814,prot_2122
prot_2122,prot_41
prot_2122,prot_1148
prot_2122,prot_2282
prot_1944,prot_2122
prot_2122,prot_417
prot_1220,prot_2057
prot_613,prot_720
prot_1940,prot_173
prot_188,prot_2368
prot_2368,prot_1646
prot_924,prot_230
prot_147,prot_713
prot_87,prot_147
prot_2463,prot_147
prot_59,prot_147
prot_212,prot_147
prot_2203,prot_147
prot_1407,prot_64
prot_889,prot_1407
prot_1367,prot_763
prot_1177,prot_763
prot_208,prot_763
prot_515,prot_763
prot_1690,prot_141
prot_2032,prot_1960
prot_2045,prot_2032
prot_2032,prot_2050
prot_2032,prot_496
prot_42,prot_939
prot_1745,prot_1644
prot_434,prot_1644
prot_1806,prot_1774
prot_1806,prot_1710
prot_1570,prot_1509
prot_1570,prot_1968
prot_864,prot_1833
prot_1454,prot_1833
prot_1833,prot_2295
prot_1833,prot_852
prot_1745,prot_89
prot_380,prot_89
prot_208,prot_89
prot_1961,prot_89
prot_287,prot_89
prot_130,prot_89
prot_843,prot_89
prot_2185,prot_89
prot_1770,prot_1677
prot_2494,prot_1699
prot_429,prot_1582
prot_202,prot_1582
prot_2157,prot_1582
prot_1732,prot_1105
prot_1957,prot_2315
prot_2298,prot_1957
prot_1520,prot_1957
prot_2344,prot_1957
prot_1770,prot_1957
prot_273,prot_1957
prot_827,prot_1957
prot_1957,prot_983
prot_1123,prot_2343
prot_697,prot_2343
prot_1614,prot_2343
prot_2522,prot_2343
prot_2433,prot_2343
prot_2221,prot_2343
prot_379,prot_234
prot_2298,prot_234
prot_1530,prot_234
prot_1057,prot_234
prot_234,prot_2479
prot_2473,prot_234
prot_1539,prot_234
prot_1930,prot_234
prot_272,prot_234
prot_234,prot_2201
prot_1721,prot_2315
prot_194,prot_2162
prot_194,prot_357
prot_737,prot_181
prot_737,prot_919
prot_737,prot_585
prot_90,prot_1268
prot_629,prot_2404
prot_890,prot_629
prot_319,prot_629
prot_629,prot_1710
prot_1270,prot_1437
prot_708,prot_1270
prot_2215,prot_87
prot_1572,prot_87
prot_1256,prot_1026
prot_438,prot_1256
prot_2034,prot_1256
prot_105,prot_1256
prot_1729,prot_2089
prot_1177,prot_2089
prot_73,prot_2089
prot_1763,prot_2089
prot_1310,prot_2089
prot_1721,prot_2491
prot_1467,prot_2383
prot_1793,prot_1774
prot_2111,prot_734
prot_696,prot_734
prot_195,prot_734
prot_495,prot_734
prot_734,prot_2018
prot_734,prot_1118
prot_1810,prot_2117
prot_2143,prot_2081
prot_1608,prot_2081
prot_1199,prot_2081
prot_2081,prot_1376
prot_2081,prot_769
prot_2081,prot_2277
prot_456,prot_299
prot_1584,prot_648
prot_1034,prot_648
prot_2162,prot_648
prot_208,prot_648
prot_1342,prot_648
prot_648,prot_1961
prot_648,prot_701
prot_434,prot_648
prot_1571,prot_648
prot_648,prot_1406
prot_1846,prot_648
prot_648,prot_2195
prot_590,prot_234
prot_2015,prot_1623
prot_1861,prot_1834
prot_1721,prot_2298
prot_2298,prot_272
prot_552,prot_1352
prot_1352,prot_996
prot_569,prot_807
prot_129,prot_2057
prot_1463,prot_1376
prot_1463,prot_769
prot_2214,prot_1480
prot_2214,prot_1625
prot_1626,prot_307
prot_1626,prot_69
prot_1626,prot_1232
prot_372,prot_1625
prot_2162,prot_1625
prot_1480,prot_1625
prot_1536,prot_1625
prot_2143,prot_1550
prot_1204,prot_2143
prot_2143,prot_315
prot_1199,prot_2143
prot_2143,prot_1376
prot_2143,prot_769
prot_2143,prot_2277
prot_1520,prot_1666
prot_372,prot_2110
prot_2110,prot_1830
prot_2110,prot_2315
prot_2110,prot_2423
prot_2110,prot_1539
prot_2110,prot_1724
prot_2110,prot_272
prot_1745,prot_2429
prot_1034,prot_2429
prot_208,prot_2429
prot_1647,prot_2429
prot_1774,prot_2429
prot_2429,prot_1710
prot_654,prot_2429
prot_2315,prot_12
prot_2423,prot_12
prot_2298,prot_12
prot_1539,prot_12
prot_1724,prot_12
prot_983,prot_12
prot_272,prot_12
prot_1721,prot_1538
prot_701,prot_488
prot_1513,prot_701
prot_434,prot_1989
prot_434,prot_2139
prot_434,prot_2477
prot_434,prot_1034
prot_434,prot_208
prot_1342,prot_434
prot_434,prot_1961
prot_434,prot_701
prot_434,prot_2052
prot_434,prot_130
prot_434,prot_1596
prot_434,prot_1437
prot_434,prot_1398
prot_434,prot_91
prot_434,prot_2000
prot_434,prot_1883
prot_434,prot_654
prot_434,prot_348
prot_434,prot_2195
prot_1093,prot_1998
prot_1093,prot_539
prot_2478,prot_1418
prot_1418,prot_1349
prot_467,prot_391
prot_2019,prot_391
prot_1591,prot_391
prot_2045,prot_2020
prot_2020,prot_2050
prot_293,prot_2339
prot_816,prot_293
prot_293,prot_496
prot_1811,prot_765
prot_765,prot_874
prot_1154,prot_765
prot_2305,prot_765
prot_765,prot_710
prot_1960,prot_287
prot_2185,prot_287
prot_864,prot_1810
prot_1810,prot_852
prot_114,prot_1032
prot_326,prot_298
prot_2285,prot_326
prot_326,prot_1318
prot_576,prot_326
prot_326,prot_1689
prot_326,prot_200
prot_326,prot_2189
prot_326,prot_702
prot_326,prot_65
prot_558,prot_326
prot_1522,prot_326
prot_326,prot_1656
prot_2449,prot_326
prot_1037,prot_2450
prot_2093,prot_167
prot_1100,prot_2189
prot_576,prot_2189
prot_2189,prot_1689
prot_1522,prot_2189
prot_1656,prot_2189
prot_1632,prot_817
prot_1663,prot_152
prot_1724,prot_152
prot_1774,prot_1973
prot_1645,prot_1973
prot_1774,prot_1118
prot_390,prot_697
prot_289,prot_697
prot_439,prot_697
prot_665,prot_587
prot_587,prot_697
prot_927,prot_289
prot_2249,prot_1668
prot_1719,prot_868
prot_1462,prot_2139
prot_2285,prot_1462
prot_576,prot_1462
prot_1462,prot_1689
prot_1462,prot_2189
prot_1462,prot_429
prot_1462,prot_202
prot_1462,prot_1656
prot_1462,prot_1466
prot_1474,prot_1960
prot_1960,prot_2050
prot_1960,prot_321
prot_1960,prot_496
prot_1784,prot_1960
prot_322,prot_678
prot_606,prot_678
prot_678,prot_59
prot_1595,prot_89
prot_1495,prot_1595
prot_2383,prot_1595
prot_1595,prot_1550
prot_1107,prot_1595
prot_769,prot_1595
prot_1865,prot_1595
prot_1513,prot_788
prot_890,prot_245
prot_464,prot_890
prot_1845,prot_890
prot_890,prot_1745
prot_890,prot_21
prot_890,prot_2404
prot_890,prot_713
prot_890,prot_1407
prot_692,prot_890
prot_890,prot_89
prot_890,prot_1664
prot_890,prot_2446
prot_890,prot_998
prot_2463,prot_890
prot_890,prot_1590
prot_890,prot_2269
prot_890,prot_68
prot_890,prot_1689
prot_890,prot_702
prot_890,prot_697
prot_890,prot_297
prot_890,prot_1543
prot_890,prot_1656
prot_890,prot_130
prot_844,prot_890
prot_890,prot_94
prot_890,prot_2039
prot_890,prot_55
prot_890,prot_212
prot_890,prot_2411
prot_890,prot_2000
prot_890,prot_2381
prot_890,prot_1710
prot_890,prot_2060
prot_890,prot_1588
prot_890,prot_2412
prot_1323,prot_1721
prot_1323,prot_272
prot_2456,prot_561
prot_2456,prot_429
prot_2157,prot_2456
prot_2456,prot_96
prot_2298,prot_1287
prot_1474,prot_496
prot_1454,prot_2480
prot_2480,prot_2295
prot_498,prot_2057
prot_527,prot_886
prot_1821,prot_886
prot_2430,prot_1821
prot_1767,prot_1821
prot_2045,prot_1159
prot_2133,prot_305
prot_1851,prot_2133
prot_804,prot_305
prot_351,prot_1558
prot_531,prot_1558
prot_2308,prot_1558
prot_531,prot_1073
prot_804,prot_545
prot_1671,prot_545
prot_827,prot_545
prot_1671,prot_2344
prot_1671,prot_827
prot_1851,prot_804
prot_816,prot_2489
prot_2489,prot_506
prot_208,prot_111
prot_2337,prot_1
prot_1874,prot_2409
prot_2409,prot_298
prot_2409,prot_1318
prot_576,prot_2409
prot_2409,prot_1689
prot_2409,prot_200
prot_2409,prot_2189
prot_2409,prot_702
prot_1522,prot_2409
prot_493,prot_2409
prot_1291,prot_2409
prot_1794,prot_2409
prot_1800,prot_2409
prot_2409,prot_677
prot_1559,prot_2409
prot_2157,prot_2409
prot_2409,prot_1656
prot_493,prot_1291
prot_493,prot_1794
prot_493,prot_677
prot_2157,prot_493
prot_1291,prot_298
prot_576,prot_1291
prot_1291,prot_1794
prot_1291,prot_677
prot_1291,prot_1559
prot_1291,prot_202
prot_2157,prot_1291
prot_1935,prot_298
prot_1935,prot_1318
prot_1096,prot_1935
prot_576,prot_1935
prot_1935,prot_200
prot_191,prot_1935
prot_1935,prot_1559
prot_1935,prot_202
prot_2157,prot_1935
prot_1935,prot_1656
prot_1794,prot_677
prot_1794,prot_1559
prot_1794,prot_202
prot_2157,prot_1794
prot_576,prot_1800
prot_1800,prot_702
prot_827,prot_2344
prot_827,prot_1012
prot_2194,prot_827
prot_827,prot_1711
prot_827,prot_273
prot_1457,prot_1257
prot_2409,prot_1257
prot_493,prot_1257
prot_1291,prot_1257
prot_191,prot_1257
prot_1794,prot_1257
prot_2367,prot_1257
prot_1800,prot_1257
prot_1257,prot_561
prot_1559,prot_1257
prot_202,prot_1257
prot_2157,prot_1257
prot_1935,prot_1129
prot_83,prot_2122
prot_83,prot_1148
prot_1944,prot_1148
prot_125,prot_491
prot_491,prot_1980
prot_1754,prot_491
prot_1657,prot_1060
prot_39,prot_400
prot_1318,prot_1656
prot_1096,prot_1656
prot_1100,prot_1656
prot_576,prot_1656
prot_1656,prot_1689
prot_1656,prot_702
prot_1522,prot_1656
prot_2320,prot_1656
prot_1560,prot_181
prot_816,prot_1560
prot_686,prot_1256
prot_686,prot_1437
prot_708,prot_686
prot_2478,prot_16
prot_2478,prot_470
prot_2478,prot_2223
prot_1349,prot_852
prot_1237,prot_2399
prot_2337,prot_2399
prot_1603,prot_1721
prot_1603,prot_1177
prot_1603,prot_244
prot_1603,prot_995
prot_1603,prot_357
prot_1603,prot_2127
prot_1603,prot_69
prot_1603,prot_1310
prot_1732,prot_1684
prot_1732,prot_2058
prot_1732,prot_2124
prot_1930,prot_1237
prot_2170,prot_1930
prot_1930,prot_2128
prot_1654,prot_2396
prot_2460,prot_837
prot_2126,prot_2460
prot_1541,prot_2460
prot_2460,prot_1248
prot_1944,prot_1619
prot_2326,prot_1448
prot_2326,prot_636
prot_171,prot_2115
prot_861,prot_2249
prot_2018,prot_1859
prot_1266,prot_2464
prot_1973,prot_2464
prot_1774,prot_2464
prot_289,prot_2464
prot_2018,prot_2464
prot_2249,prot_2464
prot_1118,prot_2464
prot_1204,prot_1608
prot_1608,prot_315
prot_2249,prot_1608
prot_2008,prot_367
prot_2008,prot_2083
prot_816,prot_877
prot_877,prot_367
prot_1131,prot_477
prot_1199,prot_1376
prot_1199,prot_769
prot_1237,prot_430
prot_2206,prot_2095
prot_1901,prot_2206
prot_2307,prot_1861
prot_181,prot_2091
prot_434,prot_98
prot_769,prot_1514
prot_2176,prot_769
prot_1433,prot_691
prot_1534,prot_1252
prot_2400,prot_2313
prot_279,prot_2095
prot_2127,prot_267
prot_1892,prot_192
prot_1260,prot_1892
prot_1892,prot_852
prot_2126,prot_1176
prot_2176,prot_181
prot_1677,prot_2176
prot_1199,prot_2176
prot_1454,prot_985
prot_985,prot_2295
prot_1657,prot_1863
prot_2415,prot_1657
prot_2304,prot_1572
prot_2304,prot_913
prot_1215,prot_1970
prot_1626,prot_1970
prot_2409,prot_1660
prot_2157,prot_1660
prot_923,prot_1572
prot_1789,prot_2418
prot_34,prot_1673
prot_2069,prot_878
prot_1121,prot_574
prot_2326,prot_51
prot_140,prot_1579
prot_1462,prot_1373
prot_1106,prot_856
prot_1106,prot_1875
prot_1089,prot_1106
prot_1106,prot_1799
prot_487,prot_588
prot_570,prot_856
prot_570,prot_919
prot_570,prot_1799
prot_2078,prot_1883
prot_274,prot_2078
prot_854,prot_59
prot_59,prot_348
prot_1596,prot_1961
prot_1596,prot_2403
prot_989,prot_1452
prot_1007,prot_989
prot_366,prot_547
prot_547,prot_988
prot_212,prot_181
prot_212,prot_2404
prot_212,prot_713
prot_297,prot_212
prot_212,prot_1710
prot_1376,prot_2277
prot_665,prot_1605
prot_1605,prot_289
prot_287,prot_2050
prot_496,prot_2050
prot_1784,prot_2050
prot_1437,prot_785
prot_708,prot_785
prot_305,prot_2406
prot_2157,prot_2406
prot_2403,prot_70
prot_2403,prot_2477
prot_208,prot_2403
prot_1342,prot_2403
prot_434,prot_2403
prot_2403,prot_1437
prot_854,prot_2203
prot_2185,prot_321
prot_1784,prot_496
prot_2478,prot_1784
prot_326,prot_1863
prot_719,prot_1863
prot_1090,prot_1863
prot_2415,prot_326
prot_585,prot_181
prot_585,prot_919
prot_2008,prot_1321
prot_1780,prot_384
prot_1273,prot_384
prot_1692,prot_384
prot_1634,prot_384
prot_1875,prot_235
prot_1799,prot_1875
prot_1089,prot_1875
prot_856,prot_1799
prot_1089,prot_1799
prot_1089,prot_570
prot_1875,prot_2323
prot_856,prot_2323
prot_856,prot_235
prot_1106,prot_2323
prot_1106,prot_235
prot_1799,prot_2323
prot_1799,prot_235
prot_570,prot_2323
prot_570,prot_235
prot_1089,prot_235
prot_1194,prot_2323
prot_2339,prot_2323
prot_496,prot_2323
prot_1960,prot_2323
prot_1474,prot_2323
prot_2050,prot_2323
prot_287,prot_2323
prot_380,prot_2323
prot_321,prot_2323
prot_927,prot_1948
prot_927,prot_284
prot_927,prot_1487
prot_1487,prot_288
prot_1948,prot_284
prot_1487,prot_1487
prot_1659,prot_2523
prot_50,prot_1145
prot_2418,prot_1145
prot_1145,prot_607
prot_1145,prot_197
prot_448,prot_1145
prot_1673,prot_1145
prot_1145,prot_1962
prot_34,prot_1145
prot_1900,prot_1145
prot_706,prot_2368
prot_150,prot_1646
prot_188,prot_150
prot_706,prot_150
prot_2371,prot_1646
prot_188,prot_2371
prot_706,prot_2371
prot_188,prot_1646
prot_706,prot_1646
prot_1783,prot_1725
prot_1035,prot_371
prot_1035,prot_2175
prot_1035,prot_374
prot_1531,prot_196
prot_774,prot_1996
prot_774,prot_1665
prot_1996,prot_1665
prot_774,prot_1785
prot_1090,prot_719
prot_719,prot_2124
prot_719,prot_1684
prot_719,prot_1105
prot_1090,prot_2124
prot_1090,prot_1684
prot_1090,prot_1105
prot_2124,prot_1684
prot_1105,prot_1684
prot_1931,prot_1684
prot_2124,prot_1105
prot_1931,prot_1105
prot_1599,prot_1105
prot_2087,prot_1105
prot_2087,prot_1599
prot_755,prot_2515
prot_2252,prot_1985
prot_2252,prot_1053
prot_2252,prot_687
prot_2252,prot_1164
prot_2252,prot_1911
prot_2252,prot_1848
prot_2252,prot_1229
prot_1204,prot_1376
prot_315,prot_1376
prot_1376,prot_1414
prot_861,prot_1376
prot_2018,prot_1376
prot_2249,prot_1376
prot_1780,prot_236
prot_1056,prot_1069
prot_361,prot_1430
prot_1926,prot_1926
prot_1926,prot_1858
prot_1926,prot_2278
prot_1926,prot_1345
prot_1926,prot_1896
prot_725,prot_1926
prot_1926,prot_2246
prot_1926,prot_2093
prot_1926,prot_1253
prot_1926,prot_1792
prot_1926,prot_468
prot_1858,prot_1858
prot_2361,prot_2447
prot_2361,prot_1320
prot_2361,prot_781
prot_2361,prot_1730
prot_2361,prot_1058
prot_159,prot_2361
prot_2361,prot_751
prot_1653,prot_2361
prot_57,prot_2361
prot_382,prot_2361
prot_1819,prot_2361
prot_523,prot_2361
prot_2361,prot_957
prot_1160,prot_2361
prot_338,prot_2361
prot_2361,prot_574
prot_1552,prot_2361
prot_1704,prot_2262
prot_2382,prot_2262
prot_2262,prot_835
prot_1135,prot_2262
prot_2262,prot_214
prot_2262,prot_2521
prot_1038,prot_1659
prot_125,prot_1754
prot_1754,prot_2444
prot_1067,prot_125
prot_125,prot_1518
prot_125,prot_1980
prot_1502,prot_125
prot_2382,prot_2251
prot_1754,prot_1868
prot_2382,prot_1868
prot_1754,prot_1980
prot_1317,prot_2372
prot_1725,prot_1423
prot_209,prot_1423
prot_2284,prot_1423
prot_1038,prot_394
prot_945,prot_876
prot_2025,prot_657
prot_657,prot_764
prot_1072,prot_657
prot_2025,prot_864
prot_2025,prot_2295
prot_2025,prot_852
prot_1454,prot_2025
prot_2025,prot_2480
prot_2025,prot_1353
prot_2025,prot_2001
prot_764,prot_864
prot_764,prot_2295
prot_764,prot_852
prot_1454,prot_764
prot_764,prot_2480
prot_764,prot_1353
prot_764,prot_2001
prot_1072,prot_864
prot_1072,prot_2295
prot_1072,prot_852
prot_1454,prot_1072
prot_1072,prot_2480
prot_1072,prot_1353
prot_1072,prot_2001
prot_399,prot_2274
prot_2289,prot_1348
prot_1450,prot_2074
prot_1450,prot_86
prot_1694,prot_2261
prot_1104,prot_1694
prot_1104,prot_1912
prot_1789,prot_2475
prot_2475,prot_2348
prot_2475,prot_266
prot_2475,prot_1717
prot_2475,prot_460
prot_2475,prot_564
prot_2475,prot_45
prot_2475,prot_2109
prot_1789,prot_2109
prot_1789,prot_50
prot_50,prot_2109
prot_2418,prot_2109
prot_1962,prot_2109
prot_1673,prot_2109
prot_1789,prot_1673
prot_1789,prot_1962
prot_2475,prot_1673
prot_2475,prot_1962
prot_2475,prot_2418
prot_2475,prot_50
prot_1144,prot_1144
prot_1429,prot_1429
prot_2199,prot_2199
prot_1009,prot_1009
prot_1641,prot_1641
prot_1654,prot_1654
prot_167,prot_167
prot_1023,prot_1023
prot_46,prot_46
prot_1918,prot_1918
prot_1056,prot_1056
prot_687,prot_687
prot_788,prot_788
prot_2351,prot_2351
prot_1603,prot_1603
prot_1652,prot_1652
prot_115,prot_115
prot_1610,prot_1610
prot_303,prot_303
prot_1803,prot_1803
prot_353,prot_353
prot_879,prot_879
prot_1202,prot_1202
prot_1643,prot_1773
prot_1643,prot_2016
prot_783,prot_1643
prot_1773,prot_1149
prot_1773,prot_1416
prot_1773,prot_2016
prot_1773,prot_906
prot_783,prot_1773
prot_1149,prot_2016
prot_1416,prot_2016
prot_906,prot_2016
prot_783,prot_2016
prot_783,prot_906
prot_1416,prot_906
prot_1149,prot_906
prot_1333,prot_1790
prot_2456,prot_1790
prot_108,prot_80
prot_108,prot_1285
prot_1982,prot_1982
prot_1381,prot_1982
prot_81,prot_81
prot_342,prot_81
prot_1665,prot_81
prot_81,prot_2061
prot_81,prot_656
prot_1665,prot_2061
prot_1659,prot_1056
prot_277,prot_158
prot_2434,prot_277
prot_283,prot_158
prot_1162,prot_158
prot_2434,prot_1162
prot_1104,prot_158
prot_2022,prot_158
prot_1401,prot_158
prot_764,prot_158
prot_2434,prot_1104
prot_1104,prot_277
prot_1104,prot_283
prot_444,prot_1104
prot_1454,prot_158
prot_2434,prot_1454
prot_1137,prot_506
prot_2469,prot_506
prot_1854,prot_506
prot_1276,prot_506
prot_1036,prot_506
prot_1286,prot_167
prot_2475,prot_167
prot_160,prot_627
prot_160,prot_1756
prot_449,prot_1816
prot_2355,prot_1816
prot_430,prot_1816
prot_1858,prot_1287
prot_2431,prot_1858
prot_1858,prot_898
prot_1022,prot_1375
prot_298,prot_2358
prot_298,prot_1818
prot_191,prot_298
prot_1794,prot_298
prot_298,prot_2367
prot_1800,prot_298
prot_298,prot_561
prot_493,prot_298
prot_298,prot_1257
prot_429,prot_298
prot_202,prot_298
prot_2157,prot_298
prot_1925,prot_298
prot_298,prot_1829
prot_1874,prot_1257
prot_1257,prot_1829
prot_1257,prot_1980
prot_2251,prot_1257
prot_1754,prot_1257
prot_1257,prot_1660
prot_2157,prot_1874
prot_2157,prot_1829
prot_2409,prot_1829
prot_811,prot_811
prot_811,prot_2468
prot_811,prot_2172
prot_811,prot_85
prot_1802,prot_1379
prot_1802,prot_640
prot_2284,prot_209
prot_2284,prot_1725
prot_609,prot_1230
prot_829,prot_206
prot_1076,prot_2084
prot_724,prot_2084
prot_1783,prot_2084
prot_1210,prot_1056
prot_1612,prot_802
prot_292,prot_1429
prot_2475,prot_292
prot_1612,prot_2265
prot_2475,prot_2265
prot_349,prot_1101
prot_1072,prot_1104
prot_2025,prot_215
prot_1072,prot_215
prot_764,prot_215
prot_764,prot_1523
prot_2027,prot_2140
prot_2140,prot_984
prot_2140,prot_309
prot_2140,prot_1669
prot_2140,prot_1838
prot_2140,prot_801
prot_2140,prot_1951
prot_2140,prot_1427
prot_2149,prot_2027
prot_2149,prot_984
prot_2149,prot_1669
prot_2149,prot_1838
prot_2149,prot_801
prot_2149,prot_1184
prot_1293,prot_2027
prot_1293,prot_984
prot_1293,prot_1838
prot_1293,prot_801
prot_1293,prot_1427
prot_1293,prot_309
prot_1293,prot_1162
prot_2149,prot_1427
prot_2149,prot_1951
prot_2140,prot_2140
prot_2149,prot_2140
prot_609,prot_1333
prot_1126,prot_1652
prot_411,prot_1144
prot_1844,prot_1144
prot_1192,prot_1144
prot_491,prot_1518
prot_1754,prot_1518
prot_1980,prot_1518
prot_2251,prot_1518
prot_280,prot_1104
prot_1693,prot_1104
prot_1241,prot_2368
prot_1241,prot_188
prot_1241,prot_150
prot_19,prot_1462
prot_16,prot_1349
prot_1603,prot_1454
prot_1603,prot_1693
prot_1603,prot_280
prot_2289,prot_2289
prot_334,prot_1041
prot_493,prot_1041
prot_1466,prot_1466
prot_1466,prot_308
prot_308,prot_308
prot_1661,prot_308
prot_1466,prot_1661
prot_1462,prot_308
prot_1462,prot_2129
prot_2129,prot_357
prot_357,prot_138
prot_1462,prot_138
prot_1930,prot_1598
prot_1350,prot_1598
prot_1509,prot_1519
prot_2107,prot_2107
prot_931,prot_578
prot_931,prot_2389
prot_931,prot_129
prot_931,prot_2492
prot_1786,prot_787
prot_39,prot_1727
prot_39,prot_933
prot_1132,prot_39
prot_39,prot_1951
prot_117,prot_239
prot_1286,prot_564
prot_1286,prot_1429
prot_663,prot_2002
prot_2136,prot_663
prot_2136,prot_2002
prot_1893,prot_2470
prot_2358,prot_1790
prot_2456,prot_1257
prot_2456,prot_430
prot_2382,prot_2456
prot_2456,prot_1925
prot_19,prot_2456
prot_2456,prot_1549
prot_19,prot_1549
prot_1901,prot_2157
prot_687,prot_1559
prot_687,prot_1257
prot_687,prot_2157
prot_19,prot_687
prot_687,prot_1549
prot_1295,prot_622
prot_1295,prot_591
prot_372,prot_1295
prot_1940,prot_1295
prot_2108,prot_1198
prot_1637,prot_2003
prot_1923,prot_2003
prot_2294,prot_519
prot_793,prot_519
prot_1637,prot_2294
prot_390,prot_972
prot_1626,prot_1427
prot_2326,prot_1238
prot_661,prot_1238
prot_80,prot_2145
prot_959,prot_1014
prot_2136,prot_1014
prot_1076,prot_1860
prot_1102,prot_325
prot_1102,prot_2177
prot_1102,prot_1099
prot_2400,prot_1010
prot_1010,prot_2313
prot_126,prot_1010
prot_2095,prot_1010
prot_279,prot_1010
prot_1010,prot_2204
prot_2400,prot_279
prot_2400,prot_220
prot_2400,prot_74
prot_2400,prot_1918
prot_2239,prot_2120
prot_2120,prot_2120
prot_2326,prot_2516
prot_2227,prot_2210
prot_2227,prot_2201
prot_1442,prot_2201
prot_1688,prot_2303
prot_965,prot_2303
prot_202,prot_1790
prot_1790,prot_561
prot_2456,prot_202
prot_1790,prot_1818
prot_2456,prot_1818
prot_858,prot_2518
prot_1621,prot_2518
prot_1659,prot_349
prot_698,prot_1644
prot_808,prot_2012
prot_2012,prot_967
prot_595,prot_2012
prot_1072,prot_967
prot_1072,prot_808
prot_1662,prot_967
prot_655,prot_795
prot_655,prot_455
prot_655,prot_601
prot_1269,prot_601
prot_601,prot_455
prot_1269,prot_655
prot_1333,prot_2030
prot_1333,prot_2130
prot_1665,prot_656
prot_342,prot_656
prot_1785,prot_656
prot_1443,prot_656
prot_853,prot_1514
prot_318,prot_1229
prot_1171,prot_2047
prot_1298,prot_2047
prot_1298,prot_1919
prot_1171,prot_1919
prot_1544,prot_1544
prot_652,prot_2444
prot_652,prot_2307
prot_652,prot_858
prot_858,prot_2444
prot_858,prot_1861
prot_1244,prot_1751
prot_975,prot_930
prot_975,prot_950
prot_810,prot_2116
prot_1647,prot_104
prot_1647,prot_1644
prot_1647,prot_731
prot_1745,prot_731
prot_1492,prot_1644
prot_1492,prot_731
prot_66,prot_1398
prot_2490,prot_962
prot_1466,prot_1691
prot_160,prot_1354
prot_2008,prot_160
prot_1902,prot_2126
prot_914,prot_914
prot_914,prot_1405
prot_1827,prot_560
prot_753,prot_1827
prot_1082,prot_777
prot_2054,prot_1082
prot_1082,prot_1815
