proteinA,proteinB
prot_1087,prot_1
prot_1902,prot_34
prot_811,prot_1267
prot_2554,prot_2593
prot_726,prot_2632
prot_863,prot_342
prot_1610,prot_145
prot_406,prot_1666
prot_2245,prot_304
prot_2803,prot_489
prot_2635,prot_1323
prot_2527,prot_1585
prot_506,prot_1421
prot_873,prot_209
prot_815,prot_1927
prot_2440,prot_1025
prot_2773,prot_1901
prot_2754,prot_518
prot_41,prot_929
prot_2158,prot_1545
prot_610,prot_2452
prot_672,prot_2595
prot_1058,prot_651
prot_2760,prot_1324
prot_2636,prot_1961
prot_2379,prot_2229
prot_1351,prot_2581
prot_2030,prot_1705
prot_1792,prot_1803
prot_1600,prot_804
prot_958,prot_2703
prot_963,prot_1467
prot_1650,prot_2110
prot_2190,prot_1727
prot_14,prot_1001
prot_1864,prot_1425
prot_1993,prot_277
prot_356,prot_2573
prot_583,prot_1640
prot_1482,prot_1
prot_361,prot_1270
prot_1855,prot_2741
prot_2193,prot_1
prot_1994,prot_2259
prot_2657,prot_929
prot_506,prot_295
prot_2271,prot_1342
prot_1621,prot_2119
prot_2405,prot_2742
prot_1207,prot_2452
prot_374,prot_2437
prot_1,prot_321
prot_2713,prot_1729
prot_2412,prot_1834
prot_174,prot_617
prot_959,prot_2598
prot_2550,prot_1758
prot_658,prot_2357
prot_747,prot_865
prot_2219,prot_1089
prot_2830,prot_929
prot_401,prot_1319
prot_2730,prot_66
prot_1168,prot_1083
prot_1865,prot_711
prot_723,prot_1
prot_2567,prot_2048
prot_401,prot_2529
prot_641,prot_2458
prot_2726,prot_337
prot_56,prot_2104
prot_689,prot_2327
prot_1958,prot_2353
prot_1096,prot_360
prot_2047,prot_47
prot_338,prot_24
prot_2550,prot_651
prot_1066,prot_143
prot_1610,prot_2532
prot_1852,prot_1727
prot_894,prot_1666
prot_2508,prot_1372
prot_829,prot_2794
prot_616,prot_2437
prot_1683,prot_521
prot_2430,prot_45
prot_1758,prot_2282
prot_946,prot_2295
prot_2602,prot_329
prot_571,prot_1982
prot_68,prot_813
prot_2651,prot_284
prot_2371,prot_1230
prot_1324,prot_1561
prot_2269,prot_2437
prot_707,prot_396
prot_91,prot_41
prot_2671,prot_2204
prot_361,prot_2458
prot_2291,prot_2559
prot_2072,prot_2507
prot_994,prot_1982
prot_2531,prot_1299
prot_2620,prot_224
prot_2422,prot_1090
prot_374,prot_1624
prot_1682,prot_468
prot_1815,prot_1727
prot_329,prot_1674
prot_2275,prot_986
prot_229,prot_1834
prot_2518,prot_277
prot_485,prot_2658
prot_21,prot_1223
prot_1598,prot_318
prot_627,prot_1293
prot_1465,prot_1349
prot_2419,prot_1201
prot_947,prot_1423
prot_213,prot_485
prot_578,prot_2658
prot_2508,prot_291
prot_1817,prot_2023
prot_389,prot_2209
prot_2523,prot_877
prot_1311,prot_1042
prot_2471,prot_704
prot_1133,prot_2696
prot_589,prot_1690
prot_2273,prot_675
prot_1929,prot_108
prot_1224,prot_2552
prot_2528,prot_545
prot_507,prot_1421
prot_191,prot_929
prot_1151,prot_527
prot_2707,prot_2564
prot_2457,prot_2616
prot_1624,prot_321
prot_962,prot_2452
prot_2457,prot_190
prot_1090,prot_2742
prot_1488,prot_963
prot_2607,prot_1993
prot_2549,prot_2513
prot_2281,prot_1178
prot_840,prot_132
prot_229,prot_1818
prot_469,prot_640
prot_2032,prot_1146
prot_2119,prot_2371
prot_496,prot_568
prot_1651,prot_1640
prot_2072,prot_248
prot_2413,prot_2674
prot_2071,prot_1831
prot_1250,prot_1848
prot_2759,prot_983
prot_1425,prot_2805
prot_145,prot_2780
prot_1233,prot_877
prot_89,prot_1305
prot_2634,prot_1739
prot_1089,prot_2189
prot_1610,prot_29
prot_2012,prot_1927
prot_1695,prot_2387
prot_1678,prot_2568
prot_1031,prot_562
prot_1279,prot_2455
prot_1089,prot_129
prot_2735,prot_118
prot_2632,prot_250
prot_2099,prot_545
prot_2665,prot_2325
prot_989,prot_1771
prot_45,prot_1047
prot_2544,prot_686
prot_2294,prot_40
prot_2375,prot_2510
prot_242,prot_587
prot_2659,prot_1925
prot_578,prot_2198
prot_1963,prot_778
prot_2383,prot_2392
prot_2754,prot_2306
prot_1356,prot_2240
prot_2565,prot_400
prot_2457,prot_336
